sid,search,"splunk_server","_time","is_realtime","event_count","exec_time","result_count","scan_count",status,"total_run_time","savedsearch_name","api_et","api_lt","search_et","search_lt","__mv_sid","__mv_search","__mv_splunk_server","__mv__time","__mv_is_realtime","__mv_event_count","__mv_exec_time","__mv_result_count","__mv_scan_count","__mv_status","__mv_total_run_time","__mv_savedsearch_name","__mv_api_et","__mv_api_lt","__mv_search_et","__mv_search_lt"
"admin__admin__SplunkAppForWebAnalytics__search2_1475220338.246","| tstats summariesonly=t prestats=t dc(Web.http_session) AS Sessions FROM datamodel=Web WHERE Web.site=""*"" ""Web.eventtype""=pageview GROUPBY _time,Web.http_session_channel span=1h | timechart usenull=f span=1h dc(Web.http_session) AS Sessions by Web.http_session_channel",testingserver,"1475220338.510344",0,1377,1475220338,737,25043,canceled,"0.200000",search2,"1472569200.000000000","1475220338.000000000","1472569200.000000000","1475220338.000000000",,,,,,,,,,,,,,,,
"admin__admin__SplunkAppForWebAnalytics__search2_1475220353.247","| tstats summariesonly=t prestats=t dc(Web.http_session) AS Sessions FROM datamodel=Web WHERE Web.site=""*"" ""Web.eventtype""=pageview GROUPBY _time,Web.http_session_channel span=1d | timechart usenull=f span=1d dc(Web.http_session) AS Sessions by Web.http_session_channel",testingserver,"1475220353.964012",0,1377,1475220354,31,25043,canceled,"0.195000",search2,"1472569200.000000000","1475220353.000000000","1472569200.000000000","1475220353.000000000",,,,,,,,,,,,,,,,
"admin__admin__SplunkAppForWebAnalytics__search2_1475220357.248","| tstats summariesonly=t prestats=t dc(Web.http_session) AS Sessions FROM datamodel=Web WHERE Web.site=""*"" ""Web.eventtype""=pageview GROUPBY _time,Web.http_session_channel span=1m | timechart usenull=f span=1m dc(Web.http_session) AS Sessions by Web.http_session_channel",testingserver,"1475220357.616160",0,1377,1475220357,44186,25043,canceled,"0.256000",search2,"1472569200.000000000","1475220357.000000000","1472569200.000000000","1475220357.000000000",,,,,,,,,,,,,,,,
"admin__admin__SplunkAppForWebAnalytics__search2_1475220364.249","| tstats summariesonly=t prestats=t dc(Web.http_session) AS Sessions FROM datamodel=Web WHERE Web.site=""*"" ""Web.eventtype""=pageview GROUPBY _time,Web.http_session_channel span=1h | timechart usenull=f span=1h dc(Web.http_session) AS Sessions by Web.http_session_channel",testingserver,"1475220364.169117",0,1377,1475220364,737,25043,canceled,"0.209000",search2,"1472569200.000000000","1475220364.000000000","1472569200.000000000","1475220364.000000000",,,,,,,,,,,,,,,,
"admin__admin__SplunkAppForWebAnalytics__search2_1475220366.250","| tstats summariesonly=t prestats=t dc(Web.http_session) AS Sessions FROM datamodel=Web WHERE Web.site=""*"" ""Web.eventtype""=pageview GROUPBY _time,Web.http_session_channel span=1d | timechart usenull=f span=1d dc(Web.http_session) AS Sessions by Web.http_session_channel",testingserver,"1475220366.643658",0,1377,1475220366,31,25043,completed,"0.189000",search2,"1472569200.000000000","1475220366.000000000","1472569200.000000000","1475220366.000000000",,,,,,,,,,,,,,,,
"admin__admin__SplunkAppForWebAnalytics__search7_1475220423.251","|inputlookup WA_settings.csv | search key=site | fields value source | dedup value",testingserver,"1475220423.649507",0,0,1475220423,1,0,completed,"0.016000",search7,,,,,,,,,,,,,,,,,,,,
"admin__admin__SplunkAppForWebAnalytics__search6_1475220424.252","| tstats summariesonly=t count FROM datamodel=Web WHERE Web.site=""*"" ""Web.eventtype""=pageview GROUPBY Web.uri | eventstats sum(count) as Total| eval percent = round((count/Total)*100,2) . ""%""  | fields - Total| rename percent AS ""% Pageviews"" | addcoltotals Pageviews labelfield=Web.uri | sort -Pageviews | rename Web.uri AS Page | rename count as Pageviews | sort -Pageviews",testingserver,"1475220424.387952",0,1377,1475220424,100,25043,completed,"1.314000",search6,"1472569200.000000000","1475220424.000000000","1472569200.000000000","1475220424.000000000",,,,,,,,,,,,,,,,
"admin__admin__SplunkAppForWebAnalytics__search1_1475220424.253","| tstats summariesonly=t prestats=t count AS Pageviews FROM datamodel=Web WHERE Web.site=""*"" ""Web.eventtype""=pageview GROUPBY _time span=1d | timechart span=1d count AS Pageviews",testingserver,"1475220424.411084",0,1377,1475220424,31,25043,completed,"1.454000",search1,"1472569200.000000000","1475220424.000000000","1472569200.000000000","1475220424.000000000",,,,,,,,,,,,,,,,
"admin__admin__SplunkAppForWebAnalytics__search3_1475220424.254","| tstats summariesonly=t dc(Web.http_session) AS Sessions FROM datamodel=Web WHERE Web.site=""*"" ""Web.eventtype""=pageview",testingserver,"1475220424.427604",0,1377,1475220424,1,25043,completed,"1.255000",search3,"1472569200.000000000","1475220424.000000000","1472569200.000000000","1475220424.000000000",,,,,,,,,,,,,,,,
"admin__admin__SplunkAppForWebAnalytics__search2_1475220424.255","| tstats summariesonly=t count AS Pageviews FROM datamodel=Web WHERE Web.site=""*"" ""Web.eventtype""=pageview",testingserver,"1475220424.441439",0,1377,1475220424,1,25043,completed,"1.317000",search2,"1472569200.000000000","1475220424.000000000","1472569200.000000000","1475220424.000000000",,,,,,,,,,,,,,,,
"admin__admin__SplunkAppForWebAnalytics__search4_1475220424.257","| tstats summariesonly=t max(Web.http_session_duration) AS http_session_duration FROM datamodel=Web WHERE Web.site=""*"" ""Web.eventtype""=pageview GROUPBY Web.http_session | stats avg(http_session_duration)  AS AvgDuration | eval AvgDuration=round(AvgDuration, 0) | fieldformat AvgDuration = strftime(AvgDuration, ""%M:%S"")",testingserver,"1475220424.475714",0,1377,1475220425,1,25043,completed,"1.242000",search4,"1472569200.000000000","1475220424.000000000","1472569200.000000000","1475220424.000000000",,,,,,,,,,,,,,,,
"admin__admin__SplunkAppForWebAnalytics__search1_1475220464.259","| tstats summariesonly=t prestats=t count AS Pageviews FROM datamodel=Web WHERE Web.site=""*"" ""Web.eventtype""=pageview GROUPBY _time span=1d | timechart span=1d count AS Pageviews",testingserver,"1475220464.186310",0,0,1475220464,0,0,canceled,"0.660000",search1,"1474614000.000000000","1475220464.000000000","1474614000.000000000","1475220464.000000000",,,,,,,,,,,,,,,,
"admin__admin__SplunkAppForWebAnalytics__search2_1475220464.260","| tstats summariesonly=t count AS Pageviews FROM datamodel=Web WHERE Web.site=""*"" ""Web.eventtype""=pageview",testingserver,"1475220464.196353",0,0,1475220464,1,0,canceled,"0.648000",search2,"1474614000.000000000","1475220464.000000000","1474614000.000000000","1475220464.000000000",,,,,,,,,,,,,,,,
"admin__admin__SplunkAppForWebAnalytics__search4_1475220464.261","| tstats summariesonly=t max(Web.http_session_duration) AS http_session_duration FROM datamodel=Web WHERE Web.site=""*"" ""Web.eventtype""=pageview GROUPBY Web.http_session | stats avg(http_session_duration)  AS AvgDuration | eval AvgDuration=round(AvgDuration, 0) | fieldformat AvgDuration = strftime(AvgDuration, ""%M:%S"")",testingserver,"1475220464.277843",0,0,1475220464,0,0,canceled,"0.469000",search4,"1474614000.000000000","1475220464.000000000","1474614000.000000000","1475220464.000000000",,,,,,,,,,,,,,,,
"admin__admin__SplunkAppForWebAnalytics__search5_1475220464.262","| tstats summariesonly=t max(Web.http_session_pageviews) as http_session_pageviews FROM datamodel=Web WHERE Web.site=""*"" ""Web.eventtype""=pageview GROUPBY Web.http_session | stats count(eval(http_session_pageviews=1)) AS Bounces, count(eval(http_session_pageviews>1)) AS NonBounces | eval Bouncerate=round(100*(Bounces/(Bounces+NonBounces)),2) | fields Bouncerate | eval Bouncerate=Bouncerate.""%""",testingserver,"1475220464.354032",0,0,1475220464,1,0,canceled,"0.341000",search5,"1474614000.000000000","1475220464.000000000","1474614000.000000000","1475220464.000000000",,,,,,,,,,,,,,,,
"admin__admin__SplunkAppForWebAnalytics__search2_1475220471.264","| tstats summariesonly=t count AS Pageviews FROM datamodel=Web WHERE Web.site=""*"" ""Web.eventtype""=pageview",testingserver,"1475220471.478093",0,1377,1475220471,1,25043,completed,"1.057000",search2,"1472569200.000000000","1475220471.000000000","1472569200.000000000","1475220471.000000000",,,,,,,,,,,,,,,,
"admin__admin__SplunkAppForWebAnalytics__search3_1475220471.266","| tstats summariesonly=t dc(Web.http_session) AS Sessions FROM datamodel=Web WHERE Web.site=""*"" ""Web.eventtype""=pageview",testingserver,"1475220471.532926",0,1377,1475220471,1,25043,completed,"1.219000",search3,"1472569200.000000000","1475220471.000000000","1472569200.000000000","1475220471.000000000",,,,,,,,,,,,,,,,
"admin__admin__SplunkAppForWebAnalytics__search5_1475220471.267","| tstats summariesonly=t max(Web.http_session_pageviews) as http_session_pageviews FROM datamodel=Web WHERE Web.site=""*"" ""Web.eventtype""=pageview GROUPBY Web.http_session | stats count(eval(http_session_pageviews=1)) AS Bounces, count(eval(http_session_pageviews>1)) AS NonBounces | eval Bouncerate=round(100*(Bounces/(Bounces+NonBounces)),2) | fields Bouncerate | eval Bouncerate=Bouncerate.""%""",testingserver,"1475220471.561030",0,1377,1475220471,1,25043,completed,"1.137000",search5,"1472569200.000000000","1475220471.000000000","1472569200.000000000","1475220471.000000000",,,,,,,,,,,,,,,,
"admin__admin__SplunkAppForWebAnalytics__search4_1475220471.268","| tstats summariesonly=t max(Web.http_session_duration) AS http_session_duration FROM datamodel=Web WHERE Web.site=""*"" ""Web.eventtype""=pageview GROUPBY Web.http_session | stats avg(http_session_duration)  AS AvgDuration | eval AvgDuration=round(AvgDuration, 0) | fieldformat AvgDuration = strftime(AvgDuration, ""%M:%S"")",testingserver,"1475220471.610519",0,1377,1475220471,1,25043,completed,"1.093000",search4,"1472569200.000000000","1475220471.000000000","1472569200.000000000","1475220471.000000000",,,,,,,,,,,,,,,,
"admin__admin__SplunkAppForWebAnalytics__search6_1475220471.269","| tstats summariesonly=t count FROM datamodel=Web WHERE Web.site=""*"" ""Web.eventtype""=pageview GROUPBY Web.uri | eventstats sum(count) as Total| eval percent = round((count/Total)*100,2) . ""%""  | fields - Total| rename percent AS ""% Pageviews"" | addcoltotals Pageviews labelfield=Web.uri | sort -Pageviews | rename Web.uri AS Page | rename count as Pageviews | sort -Pageviews",testingserver,"1475220471.645046",0,1377,1475220472,100,25043,completed,"1.056000",search6,"1472569200.000000000","1475220471.000000000","1472569200.000000000","1475220471.000000000",,,,,,,,,,,,,,,,
"admin__admin__SplunkAppForWebAnalytics__search1_1475220492.270","|inputlookup WA_settings.csv | search key=site | fields value source | dedup value",testingserver,"1475220492.457625",0,0,1475220492,1,0,completed,"0.068000",search1,"1472569200.000000000","1475220492.000000000","1472569200.000000000","1475220492.000000000",,,,,,,,,,,,,,,,
"admin__admin__SplunkAppForWebAnalytics__RMD54d74139b64edf25c_1475220492.271","| tstats summariesonly=t count FROM datamodel=Web WHERE Web.site=""*"" ""Web.eventtype""=pageview ""Web.http_session_pageviews"">1 GROUPBY ""Web.site"",""Web.http_session"",_time span=1s,""Web.http_referer"",""Web.uri"",""Web.http_session_channel"" | rename Web.uri AS to ""Web.http_referer"" AS from ""Web.http_session_channel"" AS channel ""Web.site"" AS site ""Web.http_session"" AS http_session | rex field=from ""https?://.+?(?<from_path>/[^\\?]+)""  | rename from_path AS from | eval from=if(isnull(from),""/"",from) | streamstats global=f count AS interaction by http_session  | eval interaction=interaction-1 | where interaction<=round(100/20,0) | stats list(from) AS from, list(to) AS to,earliest(to) AS landing_page, list(channel) as channel, list(interaction) as interaction by http_session | search to=""*"" landing_page=""*"" | eval fields = mvzip(from,mvzip(to,mvzip(interaction,channel)))  | fields http_session fields | mvexpand fields | rex field=fields ""(?<from>[^\,]+),(?<to>[^\,]+),(?<interaction>[^\,]+),(?<channel>.+)"" | eval from=if(interaction=0, """", from) | table http_session from to interaction | where interaction>=1 | where to!=""*"" | where to!=from | stats count by from,to,interaction | sort interaction,-count,from,to | streamstats global=f count AS interaction_rank by interaction | where interaction_rank<=round(100/10,0) | stats sum(count) AS count by from,to | sort from to count | head 100",testingserver,"1475220492.534378",0,714,1475220492,25,25043,completed,"0.511000","sankey_search","1472569200.000000000","1475220492.000000000","1472569200.000000000","1475220492.000000000",,,,,,,,,,,,,,,,
"admin__admin__SplunkAppForWebAnalytics__search3_1475220492.273","|inputlookup WA_pages | search site=* | sort http_request | dedup http_request",testingserver,"1475220492.656263",0,0,1475220492,100,0,completed,"0.111000",search3,"1472569200.000000000","1475220492.000000000","1472569200.000000000","1475220492.000000000",,,,,,,,,,,,,,,,
"admin__admin__SplunkAppForWebAnalytics__search7_1475220603.277","|inputlookup WA_settings.csv | search key=site | fields value source | dedup value",testingserver,"1475220603.275114",0,0,1475220603,1,0,completed,"0.034000",search7,,,,,,,,,,,,,,,,,,,,
"admin__admin__SplunkAppForWebAnalytics__search4_1475220603.279","| tstats summariesonly=t sum(Web.bytes) AS Volume FROM datamodel=Web WHERE Web.site=""*"" ""Web.eventtype""=non-pageview GROUPBY ""Web.eventtype"" Web.uri _time span=1d | search Web.eventtype=""direct-referer"" | eval Volume=round(Volume/1024/1024,1) |  timechart useother=f span=1d limit=20 sum(Volume) by Web.uri",testingserver,"1475220603.963468",0,23666,1475220604,31,25043,completed,"1.384000",search4,"1472569200.000000000","1475220603.000000000","1472569200.000000000","1475220603.000000000",,,,,,,,,,,,,,,,
"admin__admin__SplunkAppForWebAnalytics__search1_1475220603.280","| tstats summariesonly=t prestats=t count AS Requests FROM datamodel=Web WHERE Web.site=""*"" ""Web.eventtype""=pageview OR ""Web.eventtype""=non-pageview GROUPBY ""Web.eventtype"" _time span=1d | search Web.eventtype=pageview OR Web.eventtype=non-pageview | timechart span=1d count by Web.eventtype",testingserver,"1475220603.983009",0,25043,1475220604,31,25043,completed,"1.099000",search1,"1472569200.000000000","1475220603.000000000","1472569200.000000000","1475220603.000000000",,,,,,,,,,,,,,,,
"admin__admin__SplunkAppForWebAnalytics__search6_1475220603.283","| tstats summariesonly=t count AS Requests FROM datamodel=Web WHERE Web.site=""*"" ""Web.eventtype""=direct-referer ""Web.eventtype""!=resourceview ""Web.eventtype""!=web-uri-nonpage GROUPBY  Web.uri Web.clientip | eventstats sum(Requests) as Total by Web.uri | sort -Total -Requests | streamstats dc(Web.clientip) as ""clientip_order"" by Web.uri | streamstats dc(Web.uri) as ""uri_order"" | where clientip_order<6 AND uri_order<6 | rename Web.uri AS uri, Web.clientip as clientip, Total AS ""Total Requests for uri"" | iplocation clientip | fields - clientip_order uri_order Region lat lon | table uri ""Total Requests for uri"" clientip Requests Country City",testingserver,"1475220604.020611",0,1154,1475220604,22,25043,completed,"1.158000",search6,"1472569200.000000000","1475220603.000000000","1472569200.000000000","1475220603.000000000",,,,,,,,,,,,,,,,
"admin__admin__SplunkAppForWebAnalytics__search3_1475220637.284","|inputlookup WA_settings.csv | search key=site | fields value source | dedup value",testingserver,"1475220637.513840",0,0,1475220637,1,0,completed,"0.019000",search3,,,,,,,,,,,,,,,,,,,,
"admin__admin__SplunkAppForWebAnalytics__search1_1475220637.286","| tstats summariesonly=t  prestats=t sum(Web.bytes) FROM datamodel=Web WHERE Web.status>=400 Web.site=""*"" GROUPBY ""Web.clientip"" _time span=1d |  timechart useother=f span=1d sum(Web.bytes) by ""Web.clientip""",testingserver,"1475220637.917662",0,469,1475220638,31,25043,completed,"0.403000",search1,"1472569200.000000000","1475220637.000000000","1472569200.000000000","1475220637.000000000",,,,,,,,,,,,,,,,
"admin__admin__SplunkAppForWebAnalytics__search2_1475220654.287","| tstats count FROM datamodel=Web WHERE Web.status>=400 GROUPBY  Web.status,Web.http_user_agent,Web.ua_family,Web.ua_major,Web.ua_minor,Web.clientip | strcat ""http_user_agent::"" Web.http_user_agent pair_http_user_agent | strcat ""ua_browser::"" Web.ua_family ""_"" Web.ua_major ""."" Web.ua_minor pair_ua_browser   | strcat ""clientip::"" Web.clientip pair_clientip  | eval pairs=mvappend(pair_http_user_agent,pair_ua_browser,pair_http_request,pair_http_referer,pair_clientip) | chart count over pairs by Web.status | addtotals | sort 100 -Total | eval temp=split(pairs,""::"") | eval Field=mvindex(temp,0)| eval Value=mvindex(temp,1) | fields - temp pairs  | table Field Value 4* 5* Total",testingserver,"1475220654.230568",0,469,1475220654,100,25043,completed,"0.421000",search2,"1472569200.000000000","1475220654.000000000","1472569200.000000000","1475220654.000000000",,,,,,,,,,,,,,,,
"admin__admin__SplunkAppForWebAnalytics__search7_1475220655.288","|inputlookup WA_settings.csv | search key=site | fields value source | dedup value",testingserver,"1475220655.106031",0,0,1475220655,1,0,completed,"0.032000",search7,,,,,,,,,,,,,,,,,,,,
